order_item_id,order_id,product_id,qty,unit_price,discount
851,281,50,1,1792.37,0.15
852,281,12,5,408.62,0.1
853,282,18,5,35619.37,0.05
854,282,31,4,394.32,0.15
855,283,29,2,1633.8,0.05
856,283,12,1,466.86,0.05
857,283,37,5,1190.47,0.15
858,284,52,4,12610.3,0.2
859,284,1,5,35323.78,0.15
860,284,12,3,422.73,0.2
861,284,27,1,13241.78,0.05
862,285,29,6,1432.4,0.1
863,286,2,3,10216.99,0.2
864,286,27,2,13750.13,0.2
865,286,8,2,1132.56,0.1
866,287,57,3,5601.78,0.05
867,287,6,2,6274.65,0.1
868,287,25,4,399.27,0.2
869,287,40,4,583.23,0
870,288,21,6,838.8,0.15
871,288,42,3,522.3,0.1
872,288,19,6,14095.57,0.15
873,289,47,6,1327.06,0
874,289,16,2,496.47,0
875,290,50,4,1737.73,0
876,291,42,4,463.51,0.05
877,292,34,2,27213.05,0.1
878,292,54,3,766.18,0.15
879,293,45,2,13001.31,0.15
880,293,35,6,766.05,0.2
881,294,31,1,395.83,0.1
882,294,35,4,691.1,0.1
883,294,15,1,3382.56,0.05
884,295,49,4,668.14,0.2
885,295,31,2,425.78,0.2
886,295,20,3,4893.49,0.2
887,295,1,4,33008.4,0.05
888,296,17,4,3284.17,0.2
889,296,6,5,6488.91,0.1
890,297,13,2,3714.93,0.15
891,297,55,5,8751.93,0.2
892,297,5,4,3841.15,0
893,297,12,2,403.82,0.2
894,298,9,6,3582.05,0
895,298,46,2,1288.02,0.05
896,298,29,3,1459.14,0.15
897,299,6,2,5524.68,0.15
898,299,54,1,718.09,0.05
899,299,49,2,681.07,0.1
900,300,50,1,1619.5,0
901,300,29,5,1535.93,0.05
902,300,16,4,521.45,0.1
903,300,48,3,32232.57,0
904,301,31,2,388.96,0
905,301,41,6,2401.03,0
906,301,20,2,5383.37,0.1
907,302,51,5,884.1,0.15
908,302,16,6,544.72,0.1
909,302,1,1,31970.62,0.15
910,302,3,1,13063.31,0.1
911,303,42,5,512.52,0.05
912,303,10,4,1748.54,0.2
913,303,45,6,13446.79,0.15
914,304,47,1,1395.94,0.15
915,304,9,5,3823.07,0.15
916,304,17,2,3244.68,0.2
917,305,56,5,28030.64,0.2
918,305,54,2,704.03,0.1
919,305,39,5,1413.84,0
920,306,57,5,6068.9,0.2
921,306,2,2,9125.54,0
922,307,44,5,31459.09,0.15
923,307,32,6,18151.3,0
924,307,50,5,1786.84,0
925,307,36,2,1268.85,0
926,307,10,2,1699.54,0.05
927,308,34,3,27343.53,0.05
928,308,40,5,568.24,0
929,308,45,2,13175.67,0
930,308,38,4,505.01,0
931,309,51,5,793.18,0
932,309,46,6,1304.83,0.1
933,309,4,1,31655.31,0.2
934,310,25,5,398.78,0.05
935,310,13,5,4091.04,0.15
936,310,34,6,27702.43,0.2
937,310,43,3,1171.26,0.15
938,310,16,1,496.46,0.05
939,311,35,4,794.34,0.1
940,311,39,5,1605.03,0.1
941,312,39,5,1366.94,0.2
942,312,16,6,506.27,0.15
943,312,37,4,1324.62,0
944,313,9,2,4294.99,0
945,313,57,6,6027.92,0.2
946,313,20,5,5298.93,0.2
947,313,1,2,30873.11,0.15
948,313,15,3,3506.73,0.1
949,314,52,5,13373.41,0.05
950,314,20,6,4770.71,0.1
951,314,6,4,5674.62,0.2
952,315,47,5,1365.35,0
953,316,60,2,15839.18,0.2
954,316,56,1,31040.33,0.15
955,316,8,1,986.46,0
956,316,50,3,1743.53,0.05
957,317,4,6,31976.85,0.15
958,317,44,5,33486.39,0
959,318,9,1,3975.45,0
960,318,22,5,7474.83,0
961,319,31,2,399.71,0.2
962,319,36,2,1378.45,0.2
963,320,21,1,810.03,0.15
964,320,44,4,32029.12,0.05
965,320,60,3,14561.46,0
966,320,37,3,1123.61,0.1
967,321,3,2,13061.76,0.05
968,321,60,6,16172.23,0
969,321,53,6,32831.25,0.2
970,321,15,2,4073.91,0.1
971,322,29,3,1393.15,0.2
972,322,31,2,375.75,0.2
973,322,2,3,9580.96,0.2
974,323,38,1,450.46,0
975,323,58,3,3128.79,0.2
976,323,43,3,1023.46,0
977,323,34,1,29503.23,0.1
978,324,19,6,13511.58,0.15
979,325,56,2,28275.54,0.15
980,325,39,5,1585.09,0
981,325,35,1,689.2,0.2
982,325,6,3,5880.76,0.15
983,326,23,2,562.23,0.2
984,326,41,3,2720.3,0.1
985,326,20,4,5667.25,0
986,327,58,2,3049.43,0.15
987,327,26,5,579.71,0.2
988,327,43,6,1174.12,0.15
989,328,59,4,2161.58,0.05
990,328,39,6,1343.86,0.2
991,328,22,6,8119.41,0.05
992,329,59,5,2330.68,0.1
993,329,50,1,1749.87,0
994,329,10,2,1781.66,0.05
995,329,42,6,435.05,0.1
996,330,10,1,1709.09,0
997,330,50,5,1771.57,0.2
998,330,13,5,3979.07,0.2
999,331,6,4,5624.82,0.2
1000,331,45,4,13326.79,0.1
1001,331,50,2,1857.18,0.15
1002,332,3,1,13697.14,0.15
1003,332,27,2,14221.63,0.05
1004,333,56,3,32520.48,0.05
1005,333,40,4,532.44,0
1006,333,32,5,19792.17,0.15
1007,333,45,6,12254.85,0.2
1008,334,7,1,1494.64,0.05
1009,334,29,5,1495.89,0
1010,334,30,5,30868.07,0
1011,334,53,2,34636.15,0.15
1012,334,57,3,5970.09,0.1
1013,335,59,2,2126.11,0.15
1014,335,4,1,30302.73,0
1015,335,45,2,13505.96,0.2
1016,335,34,2,29531.35,0.1
1017,335,58,4,3005.22,0.15
1018,336,17,3,3328.9,0.05
1019,337,41,6,2490.4,0.2
1020,337,24,5,14092.04,0.15
1021,337,6,5,5941.11,0.05
1022,337,34,3,30628.03,0.05
1023,338,20,3,5376.25,0
1024,338,47,2,1536.0,0
1025,338,50,5,1825.6,0
1026,338,29,4,1483.32,0.15
1027,339,14,6,9653.35,0.15
1028,339,38,4,432.86,0.2
1029,340,41,2,2363.66,0.1
1030,340,36,1,1259.32,0
1031,340,53,6,36824.47,0.2
1032,340,14,3,9357.97,0
1033,340,4,1,26562.56,0.05
1034,341,48,1,31753.79,0.1
1035,341,38,3,461.77,0.15
1036,341,24,1,13573.56,0.2
1037,341,60,1,14397.64,0.05
1038,342,27,1,12418.23,0.2
1039,342,34,1,30107.57,0.2
1040,342,14,6,9268.25,0.2
1041,342,45,3,12111.86,0.2
1042,342,40,5,526.61,0.05
1043,343,52,2,14261.53,0.05
1044,343,12,1,410.26,0.15
1045,343,57,6,5997.49,0.05
1046,343,40,5,600.4,0.15
1047,344,41,2,2654.8,0.1
1048,345,8,6,992.63,0.15
1049,346,13,3,4232.68,0.15
1050,346,22,4,8114.82,0.05
1051,347,58,4,3639.93,0
1052,347,22,5,7314.3,0.1
1053,347,30,5,31856.45,0.05
1054,347,51,5,866.89,0.1
1055,347,53,1,39810.65,0.1
1056,348,39,3,1517.39,0.1
1057,348,25,6,350.22,0.15
1058,348,12,1,445.84,0.05
1059,348,8,3,1018.32,0.1
1060,348,56,2,30348.91,0.05
1061,349,29,5,1335.63,0.15
1062,350,47,3,1295.12,0
1063,350,56,5,31312.54,0.05
1064,350,34,2,31639.82,0.15
1065,350,20,4,5472.41,0.2
1066,351,56,1,27666.84,0.1
1067,351,6,1,6193.8,0.1
1068,351,22,6,8267.37,0.1
1069,351,30,2,29571.07,0.1
1070,351,57,5,5429.93,0.15
1071,352,18,1,40390.25,0.2
1072,352,8,5,942.62,0.2
1073,353,46,3,1456.96,0.05
1074,353,52,1,13119.11,0.1
1075,354,31,6,362.81,0.15
1076,355,46,5,1473.69,0.15
1077,355,39,5,1410.33,0.1
1078,356,37,6,1199.64,0.15
1079,356,9,3,4150.94,0.15
1080,356,6,4,5750.05,0.05
1081,356,53,2,38982.98,0.2
1082,357,51,3,826.1,0
1083,357,56,1,30032.62,0.1
1084,357,57,4,5598.79,0.05
1085,358,7,1,1333.77,0
1086,358,26,3,532.11,0.15
1087,358,53,5,35568.66,0.2
1088,358,46,2,1449.07,0.15
1089,358,51,4,758.09,0.05
1090,359,51,2,862.87,0
1091,359,22,6,8329.64,0.2
1092,359,35,4,668.81,0.2
1093,359,45,4,12288.37,0
1094,359,16,4,497.51,0.15
1095,360,32,1,17232.26,0.05
1096,360,42,5,523.88,0
1097,360,43,2,1168.02,0.15
1098,361,14,3,9293.88,0.1
1099,361,44,4,34475.57,0.1
1100,362,55,1,8596.46,0.2
1101,362,19,1,12387.65,0.2
1102,363,28,5,3342.64,0.1
1103,363,45,6,12442.56,0.15
1104,364,9,3,4281.74,0.05
1105,364,13,3,4294.2,0.05
1106,364,36,2,1220.99,0
1107,364,25,2,406.64,0.15
1108,365,42,4,519.5,0.2
1109,365,52,4,14016.09,0.15
1110,366,23,5,456.29,0.15
1111,366,15,6,3570.91,0.2
1112,366,12,3,437.75,0.2
1113,366,28,5,3322.99,0
1114,367,38,4,521.08,0
1115,368,6,4,6261.93,0
1116,368,34,6,31061.78,0.2
1117,368,57,3,5779.19,0.1
1118,368,40,5,575.18,0.15
1119,368,16,4,535.33,0.15
1120,369,19,6,15074.57,0.1
1121,369,11,6,36514.19,0.1
1122,369,3,1,12913.4,0.2
1123,370,2,5,8638.72,0.1
1124,370,19,3,12771.43,0.1
1125,370,32,3,20278.61,0
1126,370,6,6,5595.9,0.05
1127,370,9,5,4196.78,0.15
1128,371,12,1,431.36,0
1129,371,52,2,13936.41,0.05
1130,371,34,4,31819.12,0.15
1131,371,56,4,28523.87,0.15
1132,372,47,3,1475.59,0
1133,372,54,1,661.82,0.15
1134,372,23,4,487.79,0.2
1135,372,4,2,28213.47,0.15
1136,372,42,4,458.75,0.2
1137,373,44,1,35862.98,0.1
1138,373,21,4,902.49,0.1
1139,373,34,3,28750.68,0
1140,373,3,3,12979.68,0.15
1141,374,50,6,1908.53,0.1
1142,374,13,5,3486.6,0
1143,374,34,1,27107.4,0
1144,374,22,5,7000.08,0.15
1145,374,44,3,31016.94,0.1
1146,375,6,2,6672.27,0
1147,375,4,6,31735.7,0
1148,375,39,5,1341.21,0.2
1149,375,43,2,1223.95,0.05
1150,375,58,3,3194.79,0
1151,376,17,1,3049.73,0
1152,376,11,4,33639.25,0
1153,376,50,3,1894.84,0.1
1154,377,40,2,559.96,0
1155,377,26,2,532.99,0.15
1156,378,46,1,1304.84,0.1
1157,378,17,4,2875.58,0.15
1158,378,7,2,1429.08,0
1159,378,3,1,13006.84,0.1
1160,379,1,4,33301.94,0
1161,379,33,5,140.98,0.15
1162,379,46,6,1530.62,0.15
1163,379,50,1,1753.48,0.1
1164,379,32,3,19579.78,0.15
1165,380,35,1,780.19,0.1
1166,380,55,6,8287.34,0.2
1167,380,22,1,8388.56,0.05
1168,381,32,6,18611.67,0.05
1169,381,6,2,5498.59,0
1170,381,57,6,6234.75,0.05
1171,382,35,1,656.96,0
1172,382,54,3,754.73,0
1173,382,52,4,12563.47,0.2
1174,382,29,4,1621.56,0.2
1175,383,48,2,34647.36,0
1176,384,1,6,30558.08,0.1
1177,384,12,1,442.0,0.05
1178,385,39,1,1547.76,0.15
1179,385,52,3,14557.58,0.15
1180,385,40,3,499.95,0.2
1181,385,15,5,3491.79,0.05
1182,386,5,2,4334.31,0.05
1183,386,8,6,1000.57,0.05
1184,386,18,4,34848.12,0.2
1185,387,2,4,8646.43,0
1186,387,57,2,6151.27,0.2
1187,388,14,6,9235.08,0.15
1188,388,10,4,1751.11,0.05
1189,389,40,3,525.92,0
1190,389,6,5,5755.11,0
1191,389,41,5,2808.92,0.2
1192,389,53,3,38995.44,0.2
1193,390,4,2,30074.8,0.15
1194,390,13,4,3622.24,0
1195,390,8,1,1060.11,0.1
1196,391,52,1,14353.08,0.2
1197,391,57,2,5238.48,0
1198,391,49,4,630.67,0
1199,391,30,2,33091.32,0.2
1200,391,3,5,12110.62,0.05
1201,392,21,2,807.34,0.15
1202,393,38,4,439.42,0.2
1203,393,32,4,17579.76,0.1
1204,393,4,2,28688.42,0.05
1205,393,57,6,5476.8,0.1
1206,394,4,4,28693.53,0.05
1207,394,18,3,34663.62,0.1
1208,394,9,5,3707.04,0.2
1209,394,8,2,1045.66,0.2
1210,394,55,2,8070.26,0.2
1211,395,18,6,39725.65,0.05
1212,395,1,3,33289.08,0.05
1213,395,47,5,1531.82,0.2
1214,395,28,1,3359.55,0
1215,396,34,6,32255.0,0.15
1216,396,26,4,499.6,0.2
1217,396,31,1,417.03,0.15
1218,396,52,2,12605.24,0.1
1219,397,43,4,1214.89,0.2
1220,397,20,1,5762.09,0.15
1221,397,11,2,37160.91,0.15
1222,397,46,2,1522.13,0.1
1223,398,25,6,374.86,0
1224,399,40,3,570.29,0
1225,400,25,3,385.7,0
1226,401,46,2,1446.56,0.15
1227,401,50,6,1888.85,0.2
1228,401,14,6,9110.15,0.05
1229,401,9,3,3871.86,0.1
1230,401,22,5,7926.67,0.1
1231,402,32,1,18739.43,0.2
1232,402,33,6,159.86,0.1
1233,402,34,4,30980.77,0
1234,402,54,2,770.33,0.15
1235,403,5,3,3775.57,0.05
1236,403,7,4,1282.65,0.05
1237,403,11,5,37725.88,0
1238,404,23,6,457.79,0.05
1239,404,27,1,12169.64,0.05
1240,404,29,5,1529.26,0.15
1241,404,48,5,33579.16,0.1
1242,405,20,3,4874.93,0.1
1243,405,37,2,1203.7,0.1
1244,405,9,1,3699.93,0.1
1245,405,58,4,3659.92,0.2
1246,406,12,6,464.23,0.05
1247,406,54,2,672.35,0
1248,407,24,5,13434.51,0.1
1249,407,12,3,413.05,0.15
1250,407,14,5,10674.22,0.2
1251,408,50,3,1603.8,0.2
1252,408,10,5,1787.0,0.1
1253,408,30,4,34253.34,0.2
1254,408,60,6,13935.71,0.2
1255,409,58,5,3069.87,0
1256,409,3,4,12882.23,0.05
1257,409,9,4,3875.79,0.1
1258,409,44,1,33714.69,0.05
1259,410,2,5,10181.22,0
1260,410,6,5,5958.83,0.15
1261,411,26,4,513.96,0.1
1262,411,10,1,1768.81,0.1
1263,411,46,3,1578.81,0.2
1264,412,52,6,15014.43,0.15
1265,412,29,6,1607.92,0.05
1266,412,19,5,14127.67,0.05
1267,412,11,2,33020.22,0.2
1268,413,1,4,34742.79,0.1
1269,414,49,4,600.83,0.15
1270,414,59,1,2288.14,0.1
1271,414,9,5,3830.81,0.2
1272,414,13,6,3857.21,0
1273,414,12,1,413.63,0.1
1274,415,27,6,13943.65,0
1275,415,12,1,470.98,0.15
1276,415,32,1,19250.49,0.1
1277,416,41,6,2723.73,0.1
1278,416,44,5,34580.82,0
1279,416,31,3,372.29,0
1280,417,11,3,33863.51,0.1
1281,417,4,1,27665.36,0.2
1282,417,18,6,40219.78,0.2
1283,418,49,3,671.96,0.1
1284,418,11,3,35792.05,0.1
1285,418,35,1,733.18,0.1
1286,418,21,2,791.53,0.2
1287,418,56,3,29382.31,0.15
1288,419,10,2,1982.15,0.2
1289,419,33,5,155.59,0.2
1290,420,30,2,34435.94,0.15
1291,420,59,3,2057.54,0.1
1292,420,5,2,4385.8,0.2
1293,420,8,5,1085.82,0.1
1294,421,15,2,4064.41,0.05
1295,422,9,4,4156.28,0
1296,422,6,1,5476.91,0.15
1297,423,3,6,12606.87,0
1298,424,20,6,4696.92,0
1299,425,43,1,1032.43,0.1
1300,425,23,5,492.77,0.05
1301,426,53,5,38236.64,0.2
1302,427,1,5,36252.88,0.15
1303,427,47,3,1458.68,0.05
1304,427,7,4,1435.1,0
1305,427,60,2,16115.11,0.15
1306,427,14,4,9119.31,0.05
1307,428,8,3,1073.08,0.2
1308,428,34,6,27289.61,0.1
1309,428,9,4,3672.5,0.1
1310,428,32,4,19256.43,0.1
1311,429,55,1,9574.48,0.15
1312,429,28,6,3323.33,0
1313,429,13,6,3880.28,0
1314,430,10,4,1814.05,0.2
1315,431,22,5,8190.03,0.15
1316,431,13,1,3668.51,0.15
1317,432,23,4,561.33,0.2
1318,432,31,3,370.99,0.15
1319,432,43,1,1039.9,0.15
1320,432,39,4,1372.11,0.05
1321,433,32,6,16979.04,0.05
1322,434,20,5,4791.8,0
1323,434,40,6,572.1,0.15
1324,435,33,5,151.08,0
1325,435,17,4,3455.82,0
1326,435,35,4,720.26,0.15
1327,435,22,4,7572.04,0
1328,436,32,2,18113.33,0.15
1329,436,28,4,3608.75,0.2
1330,437,36,1,1329.8,0.15
1331,437,55,5,9716.13,0.2
1332,437,11,6,33379.44,0.1
1333,437,33,3,135.8,0.2
1334,438,2,4,8679.62,0.1
1335,438,49,3,617.04,0
1336,438,58,6,3159.4,0.05
1337,438,41,6,2451.71,0
1338,438,22,6,6938.33,0.1
1339,439,21,4,894.61,0.15
1340,439,3,3,11301.91,0.15
1341,439,30,5,28437.43,0.1
1342,439,43,4,1146.49,0.1
1343,439,56,5,27632.67,0.15
1344,440,32,6,18220.84,0.2
1345,440,33,3,145.31,0.15
1346,440,52,2,13652.84,0
1347,441,20,5,5128.82,0.05
1348,442,22,5,7597.14,0.05
1349,442,18,3,39128.93,0.1
1350,442,5,5,4374.62,0.15
1351,442,37,6,1217.86,0.05
1352,442,52,4,13380.61,0.2
1353,443,41,6,2561.41,0.05
1354,444,60,5,16172.26,0.15
1355,444,41,5,2674.47,0
1356,444,35,5,682.04,0.15
1357,445,27,1,13912.72,0.15
1358,445,21,3,942.08,0.05
1359,445,56,3,31376.97,0.05
1360,445,54,4,672.44,0.05
1361,446,32,1,17674.76,0.1
1362,446,36,2,1226.02,0.1
1363,446,28,6,3455.23,0
1364,446,42,6,481.45,0
1365,447,58,4,3618.13,0
1366,448,48,6,37133.83,0.2
1367,448,33,3,149.5,0
1368,448,60,2,15370.58,0.1
1369,448,8,3,1100.71,0.15
1370,448,34,6,31763.14,0.15
1371,449,18,4,34930.8,0.2
1372,449,29,1,1481.05,0.1
1373,450,44,2,32013.37,0.1
1374,450,16,3,480.08,0.2
1375,450,18,1,39484.27,0
1376,450,57,6,6140.95,0.05
1377,451,58,1,3363.74,0.05
1378,451,52,4,13340.84,0.15
1379,451,44,3,31582.34,0.05
1380,452,57,6,5533.49,0
1381,452,52,3,14715.55,0.15
1382,452,50,4,1815.25,0.1
1383,453,33,4,152.83,0.2
1384,453,5,6,3961.44,0
1385,453,23,1,524.23,0.05
1386,454,26,2,542.74,0.1
1387,455,34,6,31885.28,0.2
1388,455,46,6,1407.5,0.1
1389,456,12,3,474.25,0.05
1390,456,44,1,32370.76,0.05
1391,456,38,4,512.55,0.2
1392,457,30,2,30031.94,0.05
1393,458,17,5,2941.99,0.2
1394,458,10,4,1959.44,0.15
1395,458,6,6,6086.78,0.05
1396,458,24,6,12068.63,0.1
1397,458,11,3,36234.41,0.15
1398,459,47,4,1306.05,0.05
1399,459,44,1,31508.11,0.1
1400,459,13,2,3983.42,0.05
1401,460,1,4,31149.68,0.1
1402,461,46,3,1305.64,0.2
1403,461,28,1,3096.38,0.05
1404,461,48,4,37713.21,0.2
1405,461,39,6,1597.6,0.2
1406,462,40,3,501.26,0.2
1407,462,25,1,395.11,0.1
1408,462,20,2,5240.97,0.1
1409,462,26,4,487.51,0.1
1410,462,43,6,1137.0,0.05
1411,463,32,3,19841.76,0.15
1412,463,56,3,32749.4,0.1
1413,464,58,4,3524.56,0.05
1414,464,11,5,37007.41,0.15
1415,464,21,1,824.21,0
1416,464,48,2,32411.91,0.15
1417,465,8,1,1016.07,0.2
1418,465,58,4,3309.51,0
1419,465,60,6,16216.97,0
1420,465,32,3,17244.35,0.1
1421,466,58,5,3526.79,0.05
1422,466,43,4,1229.75,0.05
1423,466,38,4,492.6,0.1
1424,466,14,1,9262.31,0
1425,466,1,4,32857.78,0
1426,467,54,4,730.85,0.1
1427,467,46,5,1482.31,0.1
1428,467,43,1,1166.9,0.15
1429,467,31,3,438.49,0.2
1430,468,52,1,13797.24,0.2
1431,468,4,4,26463.0,0.1
1432,468,48,2,32828.21,0.15
1433,469,50,6,1603.11,0.1
1434,469,26,4,561.97,0.1
1435,469,19,6,14143.92,0.1
1436,469,42,6,441.83,0.1
1437,470,31,4,366.17,0.15
1438,470,18,3,37719.2,0.15
1439,470,37,6,1188.9,0
1440,470,39,5,1406.07,0.15
1441,471,34,3,30009.35,0
1442,471,41,4,2445.42,0.05
1443,471,42,6,523.84,0.05
1444,471,6,5,6001.57,0.2
1445,472,7,6,1448.74,0.1
1446,472,33,3,141.89,0
1447,472,28,5,3070.58,0.15
1448,472,27,2,14346.43,0.15
1449,472,30,1,28843.83,0.1
1450,473,40,2,510.27,0
1451,473,52,6,15048.44,0.1
1452,473,17,6,2934.56,0.2
1453,473,22,1,6842.42,0
1454,474,45,6,13031.01,0.15
1455,474,26,3,541.65,0.2
1456,474,56,3,31401.17,0.15
1457,474,43,3,1031.68,0.05
1458,475,55,2,8804.69,0.05
1459,475,2,6,8967.98,0.2
1460,476,31,1,368.38,0.05
1461,476,28,6,3564.55,0.15
1462,477,19,4,12533.58,0
1463,477,37,1,1240.86,0.15
1464,478,32,4,18802.7,0.2
1465,479,46,5,1289.32,0.2
1466,479,4,3,29270.48,0.1
1467,480,40,6,536.03,0.05
1468,480,42,3,505.88,0.15
1469,480,23,3,502.44,0.2
1470,480,29,2,1511.45,0.1
1471,481,47,4,1498.46,0.1
1472,481,46,4,1525.12,0.05
1473,481,25,5,364.58,0
1474,482,11,4,31552.94,0.15
1475,482,39,4,1394.41,0.05
1476,483,23,2,544.22,0.2
1477,483,44,1,35093.38,0.1
1478,483,11,4,31647.69,0.05
1479,484,22,1,8071.16,0.2
1480,484,51,3,903.92,0.2
1481,484,23,5,527.24,0
1482,485,40,5,490.93,0
1483,485,51,2,857.13,0.05
1484,485,55,3,8201.57,0.1
1485,485,7,6,1367.47,0.2
1486,485,53,4,38002.55,0
1487,486,8,2,1015.55,0.15
1488,486,55,1,8365.86,0.15
1489,487,18,3,38505.02,0.15
1490,488,49,4,666.72,0.05
1491,488,34,4,29660.74,0.15
1492,489,29,2,1568.47,0.2
1493,490,50,4,1823.35,0.05
1494,490,11,5,31240.42,0.2
1495,490,28,3,3360.66,0.2
1496,490,4,3,30296.06,0.1
1497,491,29,5,1522.92,0.2
1498,491,42,6,477.0,0.1
1499,491,14,6,9507.9,0.05
1500,491,57,3,5150.82,0.2
1501,492,35,5,699.14,0.1
1502,492,19,6,12851.53,0
1503,492,14,5,9891.93,0.05
1504,492,6,3,6384.9,0.2
1505,492,33,1,156.92,0.1
1506,493,4,6,31635.44,0.15
1507,494,22,5,7742.37,0.2
1508,494,16,5,503.99,0.1
1509,494,52,3,14141.7,0.2
1510,494,48,6,32096.28,0.15
1511,495,38,4,434.72,0.15
1512,495,13,4,3545.01,0
1513,495,53,4,39192.06,0.15
1514,495,50,2,1709.4,0.1
1515,495,24,6,12944.3,0.2
1516,496,32,4,19777.81,0.15
1517,496,41,2,2361.56,0.05
1518,496,28,4,3570.71,0.05
1519,496,29,6,1488.18,0.2
1520,496,45,1,13279.66,0.15
1521,497,24,4,11817.1,0.1
1522,497,59,5,2047.63,0.2
1523,497,8,2,945.95,0.1
1524,497,39,3,1394.29,0.15
1525,497,55,1,9381.77,0.05
1526,498,14,6,9680.08,0
1527,498,12,5,431.91,0
1528,498,53,4,36085.28,0.1
1529,499,54,2,712.33,0.15
1530,499,47,4,1449.57,0.05
1531,499,39,6,1401.01,0.2
1532,499,9,6,4099.72,0.15
1533,500,48,2,36243.51,0.2
1534,500,18,6,39132.86,0.1
1535,500,42,5,497.64,0.2
1536,500,6,1,5699.67,0.2
1537,501,33,6,163.35,0.05
1538,501,58,1,3181.0,0.05
1539,501,2,2,10141.76,0.2
1540,501,8,4,938.78,0.2
1541,502,56,4,28158.8,0
1542,502,60,5,14475.44,0.1
1543,502,2,1,8714.15,0
1544,502,22,5,7103.38,0.05
1545,503,27,1,13857.3,0.1
1546,503,44,2,29682.79,0
1547,503,11,3,33649.04,0.1
1548,504,53,2,34242.92,0.2
1549,504,58,5,3153.96,0.2
1550,504,8,5,1003.84,0
1551,504,4,3,26268.49,0.15
1552,505,27,6,12772.71,0
1553,506,49,6,666.45,0.1
1554,506,36,5,1334.2,0
1555,507,35,2,733.66,0.15
1556,507,11,5,34097.23,0
1557,507,51,4,915.3,0.2
1558,508,60,4,14335.74,0.1
1559,509,54,6,716.72,0
1560,509,33,3,136.69,0
1561,509,19,2,14498.17,0.1
1562,509,3,4,11805.94,0.2
1563,509,11,3,37231.49,0.1
1564,510,16,3,501.38,0.2
1565,510,43,3,1014.61,0.05
1566,510,21,6,960.37,0.2
1567,511,36,4,1436.12,0.2
1568,511,58,1,3541.18,0
1569,511,45,5,11497.6,0.15
1570,511,46,6,1320.85,0.15
1571,512,8,4,1000.69,0.05
1572,513,44,3,30823.28,0.2
1573,513,59,6,2053.76,0.05
1574,513,46,2,1579.59,0.1
1575,514,13,6,3802.08,0.1
1576,515,13,6,3971.38,0.05
1577,515,43,1,1150.73,0
1578,515,48,2,32971.1,0.2
1579,515,37,2,1304.58,0.1
1580,515,44,2,35376.88,0
1581,516,57,6,6171.4,0
1582,516,30,3,31168.6,0.15
1583,516,1,3,31068.05,0.2
1584,516,28,4,3415.55,0.2
1585,516,42,1,521.9,0.05
1586,517,1,3,30784.43,0.2
1587,517,26,1,583.01,0.05
1588,517,13,6,3824.77,0
1589,518,5,1,4094.04,0
1590,518,41,5,2712.42,0.1
1591,518,7,3,1310.82,0.15
1592,519,51,5,823.51,0
1593,519,16,6,527.89,0
1594,519,5,1,4522.11,0
1595,519,50,4,1661.03,0
1596,519,39,2,1320.41,0.15
1597,520,7,6,1255.04,0
1598,521,49,6,645.11,0.15
1599,521,27,4,13429.24,0.15
1600,521,15,5,3875.32,0.1
1601,521,56,6,32970.53,0
1602,521,39,4,1459.81,0.2
1603,522,46,2,1556.71,0.05
1604,522,5,6,4119.08,0.1
1605,522,38,4,473.05,0.2
1606,522,51,4,779.14,0.05
1607,522,54,1,645.77,0.1
1608,523,38,2,439.66,0.1
1609,523,57,5,5458.16,0.1
1610,523,35,1,730.62,0.05
1611,524,23,2,539.65,0.1
1612,524,13,2,4024.48,0.15
1613,524,41,5,2656.09,0.2
1614,524,59,5,2351.41,0.2
1615,525,30,1,31590.5,0
1616,526,40,6,574.02,0.1
1617,526,14,6,9449.49,0.15
1618,526,16,2,570.56,0
1619,526,31,3,359.39,0.1
1620,527,29,5,1613.01,0.1
1621,527,13,1,4276.08,0.05
1622,527,41,2,2436.66,0.05
1623,528,13,2,4167.71,0
1624,528,2,1,10145.27,0.05
1625,529,20,2,5093.12,0.1
1626,529,30,6,29430.05,0.2
1627,530,10,2,1967.84,0.05
1628,531,39,2,1583.46,0.2
1629,531,28,5,3194.97,0.2
1630,531,41,3,2708.31,0.1
1631,532,55,5,9557.88,0.05
1632,532,33,6,136.43,0.15
1633,533,25,3,388.42,0.15
1634,533,49,2,605.12,0.1
1635,533,57,5,5876.01,0.15
1636,533,42,4,459.33,0.15
1637,533,33,6,162.88,0.2
1638,534,29,2,1451.54,0.1
1639,534,56,4,32659.89,0.2
1640,535,49,3,621.36,0.1
1641,535,6,2,6202.01,0.15
1642,536,30,4,30399.61,0.15
1643,536,28,1,3188.11,0.05
1644,536,27,3,13945.27,0.1
1645,536,24,1,12316.26,0.2
1646,537,60,1,13695.68,0
1647,537,15,5,3541.91,0.05
1648,537,7,6,1334.75,0.1
1649,538,9,5,4342.66,0
1650,538,55,3,8433.85,0.1
1651,538,49,4,687.71,0.2
1652,538,46,6,1287.17,0.2
1653,538,48,2,37400.57,0.05
1654,539,38,6,506.35,0.1
1655,539,51,1,801.48,0.05
1656,539,36,4,1438.32,0.15
1657,539,49,2,620.58,0.2
1658,539,30,1,30783.55,0.2
1659,540,52,3,12872.08,0.15
1660,540,43,6,1189.84,0.2
1661,540,54,3,685.56,0
1662,540,23,5,539.66,0.05
1663,541,14,4,9066.33,0
